Date,Time,GHI,Clearsky GHI (W/m2),Ambient Temperature (degC),Modul_ Temperature,Simulated Module Wise Power (W),Actual Module wise Power (W),Actual String wise Power (kW),Actual Array wise Power (kW),Actual_Plant_Power
10/5/2013,9:30,598,598,28.53227775,47.21977775,126.8438837,123.4257772,3.08564443,351.763465,5515.651132
10/5/2013,10:30,759,759,29.41721222,53.13596222,156.369042,145.900386,3.618329572,425.5155577,6331.671499
10/5/2013,11:30,856,856,30.02334787,56.77334787,173.1459387,154.6280781,3.857970549,444.4382073,6897.680977
10/5/2013,12:30,880,880,30.32631102,57.82631102,177.0460873,163.4223059,4.085557648,485.3642485,7765.827976
10/5/2013,13:30,829,829,30.55178954,56.45803954,167.9537934,156.7090311,3.886383971,443.0477727,6876.101432
10/5/2013,14:30,708,708,30.61573279,52.74073279,146.1502498,134.903613,3.352354782,378.1456195,6050.329911
10/5/2013,15:30,529,529,30.10172824,46.63297824,112.5277819,100.4925294,2.494727043,293.3799002,4553.256051
10/5/2013,16:30,312,312,29.23568143,38.98568143,68.8255396,62.84083864,1.558452798,183.2740491,2756.441698
10/5/2013,17:30,80,95,27.7773906,30.2773906,18.3651409,17.68644432,0.440834625,50.25514721,804.0823554
10/5/2013,18:30,0,0,26.7695165,26.7695165,0,0,0,0,0
10/5/2013,19:30,0,0,26.27678733,26.27678733,0,0,0,0,0
10/5/2013,20:30,0,0,25.77330984,25.77330984,0,0,0,0,0
10/5/2013,21:30,0,0,25.31967263,25.31967263,0,0,0,0,0
10/5/2013,22:30,0,0,24.86378918,24.86378918,0,0,0,0,0
10/5/2013,23:30,0,0,24.43831516,24.43831516,0,0,0,0,0
10/6/2013,0:30,0,0,24.00030736,24.00030736,0,0,0,0,0
10/6/2013,1:30,0,0,23.55069675,23.55069675,0,0,0,0,0
10/6/2013,2:30,0,0,23.1283655,23.1283655,0,0,0,0,0
10/6/2013,3:30,0,0,22.72227446,22.72227446,0,0,0,0,0
10/6/2013,4:30,0,0,22.39912997,22.39912997,0,0,0,0,0
10/6/2013,5:30,0,0,22.19175276,22.19175276,0,0,0,0,0
10/6/2013,6:30,1,3,22.91075501,22.94200501,0.237119745,0.211755221,0.005293881,0.597149723,9.076675792
10/6/2013,7:30,171,171,24.53609986,29.87984986,39.32550787,36.6918666,0.914544775,104.2581043,1668.129669
10/6/2013,8:30,395,395,27.54459892,39.88834892,86.76764584,77.48599372,1.927464094,222.0438636,3517.174799
10/6/2013,9:30,601,601,29.80064286,48.58189286,126.63703,121.954956,3.030580657,360.0329821,5587.711882
10/6/2013,10:30,761,761,30.92611083,54.70736083,155.5493663,140.4652098,3.504606985,395.3196679,5945.607806
10/6/2013,11:30,858,858,31.41245138,58.22495138,172.2676389,165.8981327,4.12671605,485.3018075,7221.290896
10/6/2013,12:30,882,882,31.56920767,59.13170767,176.2625583,164.4572813,4.107320601,492.8784722,7728.334444
10/6/2013,13:30,830,830,31.48650168,57.42400168,167.3305864,151.1034407,3.751142916,450.1371499,7202.194398
10/6/2013,14:30,708,708,31.15642978,53.28142978,145.75595,130.1633269,3.234558673,384.2655704,5963.801653
10/6/2013,15:30,528,528,30.51495586,47.01495586,112.1073283,102.3563839,2.558909597,300.9277686,4766.695854
10/6/2013,16:30,311,311,29.53894514,39.25769514,68.51781035,65.2988644,1.627574195,193.3558144,2908.071448
10/6/2013,17:30,81,93,27.87876999,30.41001999,18.58363984,18.45391228,0.459963764,54.64369512,821.8411746
10/6/2013,18:30,0,0,26.84519395,26.84519395,0,0,0,0,0
10/6/2013,19:30,0,0,26.26677736,26.26677736,0,0,0,0,0
10/6/2013,20:30,0,0,25.74991472,25.74991472,0,0,0,0,0
10/6/2013,21:30,0,0,25.26986242,25.26986242,0,0,0,0,0
10/6/2013,22:30,0,0,24.78562921,24.78562921,0,0,0,0,0
10/6/2013,23:30,0,0,24.32994381,24.32994381,0,0,0,0,0
10/7/2013,0:30,0,0,23.87789637,23.87789637,0,0,0,0,0
10/7/2013,1:30,0,0,23.44379175,23.44379175,0,0,0,0,0
10/7/2013,2:30,0,0,23.04656338,23.04656338,0,0,0,0,0
10/7/2013,3:30,0,0,22.65444788,22.65444788,0,0,0,0,0
10/7/2013,4:30,0,0,22.37446808,22.37446808,0,0,0,0,0
10/7/2013,5:30,0,0,22.11186453,22.11186453,0,0,0,0,0
10/7/2013,6:30,1,3,22.88006594,22.91131594,0.237151355,0.218892051,0.005455884,0.648159064,9.955723224
10/7/2013,7:30,172,173,24.63031136,30.00531136,39.53325473,39.25670584,0.977491975,113.7800659,1784.071434
10/7/2013,8:30,399,399,27.6714756,40.1402256,87.54279128,82.55316804,2.061765372,235.0412524,3497.413835
10/7/2013,9:30,606,607,29.94743402,48.88493402,127.5014295,124.0592179,3.089074526,348.4476065,5240.652002
10/7/2013,10:30,768,768,31.12226318,55.12226318,156.6519693,141.4569665,3.511669194,417.1863003,6674.980804
10/7/2013,11:30,864,864,31.69476926,58.69476926,173.0542054,157.9985722,3.938114411,467.8479921,7410.712195
10/7/2013,12:30,887,887,31.88703,59.60578,176.8286599,159.6761798,3.971944973,448.0353929,6953.509298
10/7/2013,13:30,834,834,31.72181119,57.78431119,167.8274843,158.2610476,3.924873981,442.725785,6658.595807
10/7/2013,14:30,711,711,31.18003876,53.39878876,146.2876141,137.948832,3.438374638,412.6049565,6601.679305
10/7/2013,15:30,530,530,30.30384007,46.86634007,112.613107,109.5721369,2.720128298,306.830472,4762.008926
10/7/2013,16:30,307,311,29.07797621,38.67172621,67.82184247,63.955676,1.5988919,189.9483577,2947.998512
10/7/2013,17:30,72,91,27.24532341,29.49532341,16.5866252,15.14349288,0.376315798,44.25473786,708.0758058
10/7/2013,18:30,0,0,26.07563443,26.07563443,0,0,0,0,0
10/7/2013,19:30,0,0,25.46106965,25.46106965,0,0,0,0,0
10/7/2013,20:30,0,0,24.92842198,24.92842198,0,0,0,0,0
10/7/2013,21:30,0,0,24.47550901,24.47550901,0,0,0,0,0
10/7/2013,22:30,0,0,24.03910941,24.03910941,0,0,0,0,0
10/7/2013,23:30,0,0,23.62447649,23.62447649,0,0,0,0,0
10/8/2013,0:30,0,0,23.21215084,23.21215084,0,0,0,0,0
10/8/2013,1:30,0,0,22.83602366,22.83602366,0,0,0,0,0
10/8/2013,2:30,0,0,22.39681181,22.39681181,0,0,0,0,0
10/8/2013,3:30,0,0,21.99918642,21.99918642,0,0,0,0,0
10/8/2013,4:30,0,0,21.73557907,21.73557907,0,0,0,0,0
10/8/2013,5:30,0,0,21.53812638,21.53812638,0,0,0,0,0
10/8/2013,6:30,1,3,22.06482678,22.09607678,0.237991055,0.212521408,0.005297096,0.603868954,8.98557004
10/8/2013,7:30,166,174,23.51754829,28.70504829,38.37650777,35.42073412,0.880205243,104.5683828,1555.977537
10/8/2013,8:30,401,401,26.64485511,39.17610511,88.37981488,86.87546361,2.169714704,247.3474762,3680.530446
10/8/2013,9:30,609,609,28.90324457,47.93449457,128.7288098,120.1010859,3.002527147,342.2880948,5421.843421
10/8/2013,10:30,770,770,30.1281875,54.1906875,157.7987534,144.0665501,3.587257097,430.4708517,6887.533627
10/8/2013,11:30,866,866,30.85801874,57.92051874,174.1454131,157.2490301,3.91550085,451.065698,6784.028097
10/8/2013,12:30,887,887,31.20961789,58.92836789,177.4475533,158.4561209,3.945557411,454.5282137,7199.726905
10/8/2013,13:30,822,832,31.09959262,56.78709262,166.2570095,153.4507887,3.805579559,429.2693742,6524.894488
10/8/2013,14:30,533,707,30.56799729,47.22424729,113.0540513,112.2595418,2.800875567,319.2998147,5108.797035
10/8/2013,15:30,523,525,29.63656023,45.98031023,111.6030618,107.4705412,2.681390002,321.7668002,4787.889987
10/8/2013,16:30,305,305,28.4115075,37.9427575,67.60901299,64.42937581,1.601069989,190.2071147,3012.880696
10/8/2013,17:30,88,88,26.82055444,29.57055444,20.26572293,19.51526647,0.484954372,55.86674364,875.9905402
10/8/2013,18:30,0,0,25.83126649,25.83126649,0,0,0,0,0
10/8/2013,19:30,0,0,25.29155212,25.29155212,0,0,0,0,0
10/8/2013,20:30,0,0,24.772724,24.772724,0,0,0,0,0
10/8/2013,21:30,0,0,24.2711476,24.2711476,0,0,0,0,0
10/8/2013,22:30,0,0,23.78294097,23.78294097,0,0,0,0,0
10/8/2013,23:30,0,0,23.32803208,23.32803208,0,0,0,0,0
10/9/2013,0:30,0,0,22.94913197,22.94913197,0,0,0,0,0
10/9/2013,1:30,0,0,22.61318396,22.61318396,0,0,0,0,0
10/9/2013,2:30,0,0,22.30739189,22.30739189,0,0,0,0,0
10/9/2013,3:30,0,0,21.99322087,21.99322087,0,0,0,0,0
10/9/2013,4:30,0,0,21.7497745,21.7497745,0,0,0,0,0
10/9/2013,5:30,0,0,21.4791415,21.4791415,0,0,0,0,0
10/9/2013,6:30,0,2,22.04617593,22.04617593,0,0,0,0,0
10/9/2013,7:30,164,168,23.90192236,29.02692236,37.85976897,36.83583507,0.919054085,109.1836253,1746.938005
10/9/2013,8:30,392,392,26.61674302,38.86674302,86.52113666,81.58541054,2.033516358,229.3806452,3633.389419
10/9/2013,9:30,598,598,28.6089958,47.2964958,126.7966297,122.0991289,3.052478221,358.9714388,5341.49501
10/9/2013,10:30,758,758,29.99746494,53.68496494,155.7343918,142.1779364,3.547339514,421.4239343,6405.643802
10/9/2013,11:30,854,854,30.86792191,57.55542191,172.0534608,158.796809,3.961980385,456.4201403,6791.531688
10/9/2013,12:30,876,876,31.21129606,58.58629606,175.5556097,163.7844916,4.086423066,485.4670602,7612.123505
10/9/2013,13:30,823,823,31.08168064,56.80043064,166.4479621,156.9518237,3.900252818,439.9485179,6898.392761
10/9/2013,14:30,699,699,30.53102032,52.37477032,144.5558909,142.0908171,3.548718157,421.5877171,6273.22523
10/9/2013,15:30,518,518,29.6397291,45.8272291,110.6177862,100.9880896,2.524702239,287.8160553,4374.80404
10/9/2013,16:30,220,300,28.26857594,35.14357594,49.40145453,47.0768777,1.172214255,135.0390822,2052.594049
10/9/2013,17:30,42,84,26.63243987,27.94493987,9.742601283,9.381580725,0.233132281,26.57708004,412.4762822
10/9/2013,18:30,0,0,25.38434177,25.38434177,0,0,0,0,0
10/9/2013,19:30,0,0,24.42819111,24.42819111,0,0,0,0,0
10/9/2013,20:30,0,0,23.50009564,23.50009564,0,0,0,0,0
10/9/2013,21:30,0,0,22.66646585,22.66646585,0,0,0,0,0
10/9/2013,22:30,0,0,21.97277941,21.97277941,0,0,0,0,0
10/9/2013,23:30,0,0,21.39124356,21.39124356,0,0,0,0,0
10/10/2013,0:30,0,0,20.87256885,20.87256885,0,0,0,0,0
10/10/2013,1:30,0,0,20.41340751,20.41340751,0,0,0,0,0
10/10/2013,2:30,0,0,19.95958675,19.95958675,0,0,0,0,0
10/10/2013,3:30,0,0,19.54842039,19.54842039,0,0,0,0,0
10/10/2013,4:30,0,0,19.15321887,19.15321887,0,0,0,0,0
10/10/2013,5:30,0,0,18.85057323,18.85057323,0,0,0,0,0
10/10/2013,6:30,0,2,19.54634206,19.54634206,0,0,0,0,0
10/10/2013,7:30,152,170,21.58572766,26.33572766,35.51087746,34.90468983,0.865636308,101.7988298,1563.630025
10/10/2013,8:30,396,396,24.7687849,37.1437849,88.10676897,83.07838166,2.062420825,235.115974,3611.381361
10/10/2013,9:30,602,602,27.32293026,46.13543026,128.3647015,121.0385988,3.004783215,349.7567662,5260.341764
10/10/2013,10:30,761,761,29.13482472,52.91607472,156.9534369,144.8564693,3.610547497,407.2697576,6451.152961
10/10/2013,11:30,855,855,30.33491105,57.05366105,172.6968064,171.4750367,4.256867785,500.6076516,7529.139079
10/10/2013,12:30,875,875,30.98122819,58.32497819,175.5907176,156.7892195,3.915810757,446.4024263,6642.468104
10/10/2013,13:30,756,820,31.01586253,54.64086253,154.5791411,145.7562679,3.632974978,422.8782875,6766.0526
10/10/2013,14:30,418,695,30.49512522,43.55762522,90.24016125,86.89425625,2.172356406,258.0759411,3922.754304
10/10/2013,15:30,92,513,29.57484843,32.44984843,20.91404894,18.88373763,0.470677161,55.91644667,849.9299894
10/10/2013,16:30,54,296,28.31958534,30.00708534,12.41150456,11.08248228,0.275676747,31.09633704,462.7134951
10/10/2013,17:30,21,81,26.45307104,27.10932104,4.889375164,4.365816412,0.108708829,12.65370766,188.2871699
10/10/2013,18:30,0,0,25.16834514,25.16834514,0,0,0,0,0
10/10/2013,19:30,0,0,24.40831341,24.40831341,0,0,0,0,0
10/10/2013,20:30,0,0,23.73833234,23.73833234,0,0,0,0,0
10/10/2013,21:30,0,0,23.17643558,23.17643558,0,0,0,0,0
10/10/2013,22:30,0,0,22.6907417,22.6907417,0,0,0,0,0
10/10/2013,23:30,0,0,22.22937928,22.22937928,0,0,0,0,0
10/11/2013,0:30,0,0,21.80670076,21.80670076,0,0,0,0,0
10/11/2013,1:30,0,0,21.59003371,21.59003371,0,0,0,0,0
10/11/2013,2:30,0,0,21.61863782,21.61863782,0,0,0,0,0
10/11/2013,3:30,0,0,21.85097407,21.85097407,0,0,0,0,0
10/11/2013,4:30,0,0,21.93057957,21.93057957,0,0,0,0,0
10/11/2013,5:30,0,0,21.73923002,21.73923002,0,0,0,0,0
10/11/2013,6:30,0,2,21.81061215,21.81061215,0,0,0,0,0
10/11/2013,7:30,164,164,22.7852605,27.9102605,38.04839641,37.0174553,0.92358551,108.613656,1668.305755
10/11/2013,8:30,386,386,24.67155489,36.73405489,86.04475181,77.69010206,1.942252551,219.0860878,3260.000987
10/11/2013,9:30,589,589,27.22948729,45.63573729,125.8958565,119.9664629,2.981166602,350.5851924,5441.082186
10/11/2013,10:30,747,747,28.68935751,52.03310751,154.7453558,149.0045118,3.695311894,430.1343044,6606.862916
10/11/2013,11:30,840,840,29.46318667,55.71318667,170.8268219,157.6561261,3.941403153,472.9683784,7416.144173
10/11/2013,12:30,847,861,29.73800383,56.20675383,171.8197837,170.5997365,4.252198432,479.6479831,7674.36773
10/11/2013,13:30,693,807,29.60072963,51.25697963,144.1129395,137.3249634,3.415958464,385.3201147,5856.865744
10/11/2013,14:30,564,684,29.14931385,46.77431385,119.8908042,117.8403328,2.94600832,339.3801584,5321.480884
10/11/2013,15:30,453,505,28.39064329,42.54689329,98.26775532,91.67360881,2.28725654,263.4919534,4173.712542
10/11/2013,16:30,98,289,27.41072308,30.47322308,22.47753018,21.1939528,0.52984882,60.40276549,927.786478
10/11/2013,17:30,32,77,26.2635272,27.2635272,7.445393781,7.094671396,0.176479951,20.75404223,308.8201484
10/11/2013,18:30,0,0,25.44455458,25.44455458,0,0,0,0,0
10/11/2013,19:30,0,0,25.152616,25.152616,0,0,0,0,0
10/11/2013,20:30,0,0,24.96177145,24.96177145,0,0,0,0,0
10/11/2013,21:30,0,0,24.58769942,24.58769942,0,0,0,0,0
10/11/2013,22:30,0,0,23.94987862,23.94987862,0,0,0,0,0
10/11/2013,23:30,0,0,23.29914857,23.29914857,0,0,0,0,0
10/12/2013,0:30,0,0,22.75658939,22.75658939,0,0,0,0,0
10/12/2013,1:30,0,0,22.26832561,22.26832561,0,0,0,0,0
10/12/2013,2:30,0,0,21.7897071,21.7897071,0,0,0,0,0
10/12/2013,3:30,0,0,21.39130657,21.39130657,0,0,0,0,0
10/12/2013,4:30,0,0,21.14002244,21.14002244,0,0,0,0,0
10/12/2013,5:30,0,0,20.89904832,20.89904832,0,0,0,0,0
10/12/2013,6:30,0,2,21.15758747,21.15758747,0,0,0,0,0
10/12/2013,7:30,137,161,22.59442046,26.87567046,31.93032286,29.46783836,0.734485871,83.73138932,1286.11414
10/12/2013,8:30,350,380,25.07226998,36.00976998,78.28095866,70.67818615,1.756352926,204.4394806,3107.480105
10/12/2013,9:30,562,583,26.87294844,44.43544844,120.8195417,112.7098138,2.80929211,330.3727521,4915.946551
10/12/2013,10:30,529,739,28.06203895,44.59328895,113.6391528,103.7384901,2.588275327,304.3811784,4723.995889
10/12/2013,11:30,832,832,28.69666753,54.69666753,170.0710203,165.4578885,4.136447212,496.3736655,7862.558861
10/12/2013,12:30,853,853,28.80835146,55.46460146,173.6889759,167.240637,4.168472878,500.2167453,8003.467925
10/12/2013,13:30,713,799,28.57597828,50.85722828,148.5656179,141.5641922,3.532026595,419.6047594,6512.265866
10/12/2013,14:30,600,677,27.99909086,46.74909086,127.5589966,116.4450532,2.890748446,339.9520172,5439.232276
10/12/2013,15:30,402,498,27.17824665,39.74074665,88.36641681,84.2018038,2.100835005,247.0581966,3952.931145
10/12/2013,16:30,53,284,26.36847351,28.02472351,12.28987954,11.21906289,0.279074189,31.8144576,498.8506952
10/12/2013,17:30,14,74,25.26957239,25.70707239,3.279803967,3.026829413,0.075216711,9.026005309,134.306959
10/12/2013,18:30,0,0,24.45342203,24.45342203,0,0,0,0,0
10/12/2013,19:30,0,0,24.09412203,24.09412203,0,0,0,0,0
10/12/2013,20:30,0,0,23.95074191,23.95074191,0,0,0,0,0
10/12/2013,21:30,0,0,23.86066488,23.86066488,0,0,0,0,0
10/12/2013,22:30,0,0,23.64671751,23.64671751,0,0,0,0,0
10/12/2013,23:30,0,0,23.35976592,23.35976592,0,0,0,0,0
10/13/2013,0:30,0,0,23.05977125,23.05977125,0,0,0,0,0
10/13/2013,1:30,0,0,22.74310756,22.74310756,0,0,0,0,0
10/13/2013,2:30,0,0,22.47937056,22.47937056,0,0,0,0,0
10/13/2013,3:30,0,0,22.28945534,22.28945534,0,0,0,0,0
10/13/2013,4:30,0,0,22.12084569,22.12084569,0,0,0,0,0
10/13/2013,5:30,0,0,22.19913214,22.19913214,0,0,0,0,0
10/13/2013,6:30,0,2,22.61754219,22.61754219,0,0,0,0,0
10/13/2013,7:30,161,161,23.20906433,28.24031433,37.29765607,34.0473292,0.846927314,101.6312777,1577.31743
10/13/2013,8:30,341,381,25.4339885,36.0902385,76.23975662,71.12051237,1.770900758,208.2579291,3332.126866
10/13/2013,9:30,488,583,29.13432481,44.38432481,104.9366157,98.93973013,2.4561788,285.8992124,4345.668028
10/13/2013,10:30,586,740,29.75583888,48.06833888,123.7863444,117.9499746,2.93105687,344.6922879,5459.92584
10/13/2013,11:30,801,834,30.76646882,55.79771882,162.8258347,156.7768907,3.899825156,444.5800678,6615.351409
10/13/2013,12:30,855,855,31.33680629,58.05555629,171.814483,156.8407093,3.893570608,443.8670493,6959.835333
10/13/2013,13:30,801,801,31.40747904,56.43872904,162.2969795,148.1524946,3.674181867,436.4928058,6495.012951
10/13/2013,14:30,678,678,31.08256358,52.27006358,140.2861314,129.462648,3.230093067,364.354498,5479.891649
10/13/2013,15:30,498,498,30.37261233,45.93511233,106.2914914,104.468172,2.601257482,312.1508979,4994.414366
10/13/2013,16:30,283,283,29.84597545,38.68972545,62.51456256,62.06727101,1.542371684,179.5320641,2671.437113
10/13/2013,17:30,56,73,27.40482376,29.15482376,12.9203486,12.18187263,0.303328628,34.57946364,520.0751331
10/13/2013,18:30,0,0,26.72160564,26.72160564,0,0,0,0,0
10/13/2013,19:30,0,0,25.91597829,25.91597829,0,0,0,0,0
10/13/2013,20:30,0,0,25.1263051,25.1263051,0,0,0,0,0
10/13/2013,21:30,0,0,24.34796007,24.34796007,0,0,0,0,0
10/13/2013,22:30,0,0,23.58791663,23.58791663,0,0,0,0,0
10/13/2013,23:30,0,0,22.91627538,22.91627538,0,0,0,0,0
10/14/2013,0:30,0,0,22.34814006,22.34814006,0,0,0,0,0
10/14/2013,1:30,0,0,21.88576776,21.88576776,0,0,0,0,0
10/14/2013,2:30,0,0,21.51734242,21.51734242,0,0,0,0,0
10/14/2013,3:30,0,0,21.25647797,21.25647797,0,0,0,0,0
10/14/2013,4:30,0,0,21.09518489,21.09518489,0,0,0,0,0
10/14/2013,5:30,0,0,20.97733677,20.97733677,0,0,0,0,0
10/14/2013,6:30,0,1,21.69564852,21.69564852,0,0,0,0,0
10/14/2013,7:30,123,160,23.57582965,27.41957965,28.59846197,27.53543856,0.688385964,78.47599989,1255.615998
10/14/2013,8:30,379,379,26.4901849,38.3339349,83.85980657,77.38820331,1.926966263,231.2359515,3662.777472
10/14/2013,9:30,582,582,28.76437877,46.95187877,123.6106629,110.3629699,2.742519801,309.3562336,4603.220756
10/14/2013,10:30,739,739,29.9358275,53.0295775,152.3296229,143.6203626,3.56896601,428.2759212,6852.414739
10/14/2013,11:30,832,832,30.4875008,56.4875008,168.5363403,150.4734878,3.758075358,441.9496621,7000.482648
10/14/2013,12:30,853,853,30.51505179,57.17130179,172.1894787,165.7881856,4.128125822,465.6525927,7152.423824
10/14/2013,13:30,799,799,30.14618574,55.11493574,162.981191,155.292242,3.862894519,463.5473423,6897.584454
10/14/2013,14:30,676,676,29.51452186,50.63952186,141.0076271,138.5854046,3.461170479,394.5734346,6186.911454
10/14/2013,15:30,496,496,28.69310684,44.19310684,106.754578,98.5153667,2.448106862,293.7728235,4653.361524
10/14/2013,16:30,281,281,27.80747078,36.58872078,62.68086026,55.96272311,1.393471805,163.8722843,2438.419591
10/14/2013,17:30,63,70,26.52847054,28.49722054,14.57806426,13.45291345,0.333968576,37.67165543,596.7190219
10/14/2013,18:30,0,0,25.75761121,25.75761121,0,0,0,0,0
10/14/2013,19:30,0,0,25.25699858,25.25699858,0,0,0,0,0
10/14/2013,20:30,0,0,24.7424412,24.7424412,0,0,0,0,0
10/14/2013,21:30,0,0,24.23771965,24.23771965,0,0,0,0,0
10/14/2013,22:30,0,0,23.74792762,23.74792762,0,0,0,0,0
10/14/2013,23:30,0,0,23.27287557,23.27287557,0,0,0,0,0
10/15/2013,0:30,0,0,22.81637228,22.81637228,0,0,0,0,0
10/15/2013,1:30,0,0,22.39931575,22.39931575,0,0,0,0,0
10/15/2013,2:30,0,0,22.03630741,22.03630741,0,0,0,0,0
10/15/2013,3:30,0,0,21.68597908,21.68597908,0,0,0,0,0
10/15/2013,4:30,0,0,21.5436445,21.5436445,0,0,0,0,0
10/15/2013,5:30,0,0,21.44407833,21.44407833,0,0,0,0,0
10/15/2013,6:30,0,1,21.96635748,21.96635748,0,0,0,0,0
10/15/2013,7:30,159,159,23.35800998,28.32675998,36.82017387,34.71421853,0.86264833,97.30673167,1463.493244
10/15/2013,8:30,378,378,25.68554131,37.49804131,83.96398898,75.8029633,1.887493786,226.4992543,3370.308905
10/15/2013,9:30,581,581,28.14054142,46.29679142,123.7902992,119.185575,2.958781899,333.7505982,5179.809284
10/15/2013,10:30,737,737,29.44866267,52.47991267,152.3346222,139.0512225,3.455422878,402.211223,6306.671977
10/15/2013,11:30,825,830,30.11914294,55.90039294,167.6172636,166.4104417,4.135299477,486.3112185,7780.979496
10/15/2013,12:30,828,851,30.34396839,56.21896839,167.9550858,154.9888003,3.863095848,435.7572116,6762.951924
10/15/2013,13:30,754,798,30.31817131,53.88067131,154.7605842,145.9079765,3.633108614,409.8146516,6425.893737
10/15/2013,14:30,675,675,29.98184482,51.07559482,140.4958547,139.4838635,3.483609491,401.3118134,6420.989014
10/15/2013,15:30,455,494,29.19722193,43.41597193,98.29431286,89.72265164,2.240823225,263.5208112,4047.67966
10/15/2013,16:30,279,279,28.17756023,36.89631023,62.14634073,60.45564433,1.502322762,176.6731568,2628.896573
10/15/2013,17:30,54,68,26.58403973,28.27153973,12.50803608,12.29282122,0.305476607,35.19090516,529.2712135
10/15/2013,18:30,0,0,25.51686977,25.51686977,0,0,0,0,0
10/15/2013,19:30,0,0,24.85672068,24.85672068,0,0,0,0,0
10/15/2013,20:30,0,0,24.35333495,24.35333495,0,0,0,0,0
10/15/2013,21:30,0,0,23.92932286,23.92932286,0,0,0,0,0
10/15/2013,22:30,0,0,23.57578821,23.57578821,0,0,0,0,0
10/15/2013,23:30,0,0,23.29879373,23.29879373,0,0,0,0,0
10/16/2013,0:30,0,0,23.1113138,23.1113138,0,0,0,0,0
10/16/2013,1:30,0,0,22.99546465,22.99546465,0,0,0,0,0
10/16/2013,2:30,0,0,22.95461344,22.95461344,0,0,0,0,0
10/16/2013,3:30,0,0,22.789033,22.789033,0,0,0,0,0
10/16/2013,4:30,0,0,22.63840056,22.63840056,0,0,0,0,0
10/16/2013,5:30,0,0,22.51227848,22.51227848,0,0,0,0,0
10/16/2013,6:30,0,1,22.51153194,22.51153194,0,0,0,0,0
10/16/2013,7:30,147,156,23.24392919,27.83767919,34.11534491,33.18670012,0.823859831,97.87454787,1472.0332
10/16/2013,8:30,286,373,24.60225922,33.53975922,64.69434552,62.28630688,1.555600514,175.471738,2807.547808
10/16/2013,9:30,449,572,26.8485574,40.8798074,98.17102982,94.516827,2.34638023,264.67169,4192.399569
10/16/2013,10:30,522,725,27.83523939,44.14773939,112.3749765,111.5631947,2.772345388,319.3741887,4752.287928
10/16/2013,11:30,464,815,28.1524428,42.6524428,100.6035036,93.84044216,2.343665043,272.802611,4146.599687
10/16/2013,12:30,572,834,28.01095186,45.88595186,122.1147729,120.0112295,2.988279616,337.0779406,5285.382109
10/16/2013,13:30,733,780,27.75376022,50.66001022,152.8818548,142.6040669,3.550841267,400.5348949,6280.387152
10/16/2013,14:30,356,657,27.42481587,38.54981587,78.6915294,78.12274389,1.94916246,222.2045204,3341.955987
10/16/2013,15:30,404,480,26.85396249,39.47896249,88.91498488,88.27221105,2.202391666,256.3583899,3937.664869
10/16/2013,16:30,215,268,26.20888995,32.92763995,48.76941561,47.44141824,1.181291314,141.7549577,2222.717737
10/16/2013,17:30,14,64,25.30493704,25.74243704,3.279294006,3.026030292,0.075348154,8.589689588,130.5632817
10/16/2013,18:30,0,0,24.74419124,24.74419124,0,0,0,0,0
10/16/2013,19:30,0,0,24.4384823,24.4384823,0,0,0,0,0
10/16/2013,20:30,0,0,24.15420571,24.15420571,0,0,0,0,0
10/16/2013,21:30,0,0,23.89329199,23.89329199,0,0,0,0,0
10/16/2013,22:30,0,0,23.64012372,23.64012372,0,0,0,0,0
10/16/2013,23:30,0,0,23.41646902,23.41646902,0,0,0,0,0
10/17/2013,0:30,0,0,23.22234773,23.22234773,0,0,0,0,0
10/17/2013,1:30,0,0,23.05391172,23.05391172,0,0,0,0,0
10/17/2013,2:30,0,0,22.94494397,22.94494397,0,0,0,0,0
10/17/2013,3:30,0,0,22.87583368,22.87583368,0,0,0,0,0
10/17/2013,4:30,0,0,22.8240543,22.8240543,0,0,0,0,0
10/17/2013,5:30,0,0,22.83568809,22.83568809,0,0,0,0,0
10/17/2013,6:30,0,1,23.12788257,23.12788257,0,0,0,0,0
10/17/2013,7:30,134,152,23.91035163,28.09785163,31.06243244,29.59486364,0.736172233,83.92363455,1248.783682
10/17/2013,8:30,270,367,25.09740609,33.53490609,61.07643109,54.52617795,1.36042814,156.7213217,2482.465736
10/17/2013,9:30,505,565,26.39384458,42.17509458,109.7413312,99.06922097,2.45691668,285.9851015,4438.488776
10/17/2013,10:30,602,718,27.35997906,46.17247906,128.3417289,120.9943049,3.009733336,357.5563203,5492.065079
10/17/2013,11:30,660,809,27.89903338,48.52403338,139.1082845,138.099756,3.449041407,405.6072694,6035.436169
10/17/2013,12:30,702,829,28.03683036,49.97433036,146.911973,142.9084755,3.569139174,424.0137339,6784.219743
10/17/2013,13:30,512,775,27.83560051,43.83560051,110.3868095,109.58628,2.717739744,306.5610431,4610.678089
10/17/2013,14:30,471,653,27.1967684,41.9155184,102.4787347,93.53714919,2.324398157,267.7706677,4027.270843
10/17/2013,15:30,422,476,26.82394538,40.01144538,92.64509348,90.1201324,2.23948529,257.9887054,4086.541094
10/17/2013,16:30,149,265,26.3345097,30.9907597,34.09559365,33.50726839,0.830980256,97.72327811,1547.936725
10/17/2013,17:30,48,61,25.69068908,27.19068908,11.17169181,10.75547687,0.267542487,30.49984355,463.5976219
10/17/2013,18:30,0,0,25.28034972,25.28034972,0,0,0,0,0
